服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.88,//shop104877181.taobao.com,母婴,4.86,2549,104877181,bb爱小铺,490,4.89,//rate.taobao.com/user-rate-UvFcGvGxYvFk4MgTT.htm,BB爱小铺,浙江 台州,99.48%
4.84,//shop125939956.taobao.com,母婴,4.8,5095,125939956,kxinxx,332,4.84,//rate.taobao.com/user-rate-UvC8LvCcuMCgGOQTT.htm,时光旅行童装店,,98.89%
4.83,//shop72971221.taobao.com,服饰鞋包,4.79,6403,72971221,世纪流行无限,53,4.84,//rate.taobao.com/user-rate-UOmvGMF8SMFI0.htm,佰生爱流行服饰店,,98.83%
4.64,//shop103211821.taobao.com,服饰鞋包,4.52,8262,103211821,依旧在坚持,1032,4.63,//rate.taobao.com/user-rate-UvFx0Omv4MFN4vQTT.htm,ICC潮流女装店,广东 广州,98.60%
4.88,//shop57800757.taobao.com,服饰鞋包,4.83,3183,57800757,buptjeff,287,4.87,//rate.taobao.com/user-rate-UMFv0MFvGvFNT.htm,蘑菇头 小姐,北京,99.34%
4.74,//shop112277226.taobao.com,服饰鞋包,4.73,4736,112277226,d调小宅女,98,4.7,//rate.taobao.com/user-rate-UvFcSMmNbvFkYMNTT.htm,大嗓私人定制,,97.91%
4.55,//shop58513990.taobao.com,服饰鞋包,4.42,20812,58513990,binghong11,192,4.56,//rate.taobao.com/user-rate-UvFg4vCcyMG8b.htm,美衣爆款 满3件减2元,广东 揭阳,98.44%
4.76,//shop168360575.taobao.com,服饰鞋包,4.7,108,168360575,悦杉宝贝儿,51,4.76,//rate.taobao.com/user-rate-UvCI4MC8bOFN0MQTT.htm,花妖依坊,,97.43%
4.52,//shop66898489.taobao.com,服饰鞋包,4.42,55,66898489,萍萍卡行,1484,4.53,//rate.taobao.com/user-rate-UMGN4OFIuvFvu.htm,萍萍卡行,,95.68%
4.88,//shop68628431.taobao.com,服饰鞋包,4.86,72,68628431,dongguan076922,51,4.9,//rate.taobao.com/user-rate-UMGQ4vF8GMmvy.htm,魅以恒 棉店,广东 东莞,97.44%
4.95,//shop492979174.taobao.com,服饰鞋包,4.89,28,492979174,云淡风轻80665,214,5,//rate.taobao.com/user-rate-UvFxuOFIuMGHWvNTT.htm,丫头的美衣潮人馆,,100.00%
4.76,//shop104735132.taobao.com,服饰鞋包,4.7,48,104735132,招财盼盼猫,78,4.74,//rate.taobao.com/user-rate-UMGv0OmvuMCkb.htm,西子女装实拍店,,96.14%
4.8,//shop104002053.taobao.com,服饰鞋包,4.76,48,104002053,妙衣图,139,4.81,//rate.taobao.com/user-rate-UvFx4vFvbvCkYONTT.htm,妙衣图正品女装,,98.19%
5,//shop108480937.taobao.com,服饰鞋包,5,48,108480937,馨情好好2013,189,5,//rate.taobao.com/user-rate-UvFHYMG80MCk0vgTT.htm,衣品衣缘衣家亲,,99.76%
4.78,//shop152384989.taobao.com,服饰鞋包,4.64,48,152384989,老何永远年轻,31,4.76,//rate.taobao.com/user-rate-UvCc4vGc4OmIbMWTT.htm,振飞服饰,,97.92%
4.71,//shop106166659.taobao.com,服饰鞋包,4.63,32,106166659,wufei911218,32,4.7,//rate.taobao.com/user-rate-UOmkGvmxWMFxb.htm,小溪家轻熟系女装,,96.36%
5,//shop144877774.taobao.com,服饰鞋包,5,32,144877774,古着时尚店,82,4.96,//rate.taobao.com/user-rate-UvCcuvmIuMGv0MWTT.htm,古着时尚店,,100.00%
4.72,//shop63896388.taobao.com,服饰鞋包,4.63,94,63896388,阳光美公司,184,4.73,//rate.taobao.com/user-rate-UMCNYMFH0OmcY.htm,韩丽衣人,,97.68%
4.59,//shop106140928.taobao.com,服饰鞋包,4.45,94,106140928,韩版时尚女装城,17,4.62,//rate.taobao.com/user-rate-UvFgWvFgYMCISONTT.htm,韩版小茗,,91.85%
4.78,//shop71042040.taobao.com,服饰鞋包,4.7,82,71042040,陈284368139,44,4.78,//rate.taobao.com/user-rate-UOm8yvmv4MCNG.htm,Ai简实拍女装,,96.90%
